,Unnamed: 0,id,date,text,STANCE,OPINION,POL
84,86,5cb805b5884ce42c94705430,Thu Apr 18 04:40:44 +0000 2019,"When you vote today, remember that you vote for Nyay.\n\nNyay for our unemployed youth; for our struggling farmers; for the small traders whose businesses were destroyed by Demonetisation; for those who were persecuted because of their caste or religion. \n\n#VoteNyayVoteCongress https://t.co/SheaR00K0E",2,1,2
85,87,5cb8060d884ce42c9470554a,Wed Apr 17 16:44:11 +0000 2019,"Hemant Karkares wife Kavita knew who had threatened him, run vilification campaign, bayed for his blood. This list included Modi. He then offered Rs 1 crore which Kavita refused. \nNo one had done more than Karkare to unearth the plot involving #PragyaThakur https://t.co/suK1vCCXk5",0,1,0
86,88,5cb8061a884ce42c94705585,Wed Apr 17 14:45:32 +0000 2019,@narendramodi Namaskar Modi sir Im Dhana a proud citizen of India and I have casted my vote for the first time...thank you sir for always being with us in tough situations and I have started yoga out of your inspiration and you always proved to be the bes,1,1,1
87,89,5cb80689884ce42c94705713,Wed Apr 17 17:11:16 +0000 2019,"Himmatnagar and Sabarkantha have an old relation with our party. When the Jana Sangh was still growing, this part of Gujarat blessed us. \n\nAt the rally today highlighted the work and vision of NDA for farmers and youngsters. \n\nBJPs support in this part is at an all-time high! https://t.co/n0PlZoky1S",0,0,0
88,90,5cb80696884ce42c9470572f,Thu Apr 18 04:55:21 +0000 2019,"@narendramodi Indeed Sir, We have seen the same commitment in last 5 yrs and NDA govt has done tremendous work for our farmers by their best schemes. NDA govt has performed well in all parameters and it's schemes benefit has reached to each and every citi",1,1,1
89,91,5cb80717884ce42e46eb09ff,Thu Apr 18 05:11:31 +0000 2019,"@waglenikhil Than by this logic,  Sonia, Rahul and  Tejshwi are also on bail.  Why this hypocrisy.  Sudha Bhardwaj and Gautam Khaitan, kanhaiya Kumar and many more also on bail.  She is the victim of Congress conspiracy to malign Hindu community. She must",0,1,0
90,92,5cb8071f884ce42e46eb0a28,Thu Apr 18 05:11:33 +0000 2019,Totally disappointed with #TNElection2019.Machine was fault we are standing more than one and half hours in the Queue .still the problem was not solved by the officers .how long we need to stand lot of women's and old people are  standing.@TNelectionsCEO please take some action .,0,1,0
91,93,5cb80732884ce42e46eb0ab0,Thu Apr 18 05:11:40 +0000 2019,#VoteNyayVoteCongress Congis can only loot and destroy the country these vision less dynast are biggest threat of India let's decimate them in dust cong should not get more than 4 seats all over India if India wants to progress let's teach a hard lesson to these poors bld sucker,0,0,0
92,94,5cb80738884ce42e46eb0ad2,Tue Apr 16 15:34:35 +0000 2019,"I just had the laugh of a lifetime. But not at the cost of @RahulGandhi, big take away from this goofup is what a big golden heart RG has. See how he smiles, holds the translator's hand in all empathy. \n\nCompare this with Modi's rudeness at a security guard or Shah's arrogance. https://t.co/PLZqirBwHo",2,0,0
93,95,5cb80875884ce42f2ef0ce15,Thu Apr 18 04:09:00 +0000 2019,"Kamalnath is 1984 accused, but journalists didn't call him a Terrorist CM\n\nSonia is out on Bail, but Journos won't call her Scamster\n\nRahul was once accused of Rape, but Journos didn't call him Rapist\n\nLalua toh Jail mei hai, still Journalists won't use Chor\n\nBut Pragya Thakur...",0,1,0
94,96,5cb80965884ce42f2ef0d403,Thu Apr 18 05:02:06 +0000 2019,"Dear tamizh people today is the day which we can show our power. Don't waste your vote please poll all your votes , Each and every vote is very very important.. please recall all the issues you have came across for the past 5 years.!Think and vote.. #VoteForChange #TNElection2019",0,1,0
95,97,5cb80a2a884ce42f2ef0d87f,Thu Apr 18 05:01:44 +0000 2019,"When you vote today, remember that you vote for Nyay.\n\nNyay for our unemployed youth; for our struggling farmers; for the small traders whose businesses were destroyed by Demonetisation; for those who were persecuted because of their caste or religion. \n\n#VoteNyayVoteCongress https://t.co/JxWmPfxLS1",2,1,2
96,98,5cb80abc884ce42f2ef0dbf4,Thu Apr 18 05:20:42 +0000 2019,"So called ""Social Media activists"" who live abroad &amp; not voting n our Democracy, you lose all rights 2 question th Govt &amp; mock govt schemes! Try 2 do somthng good 4 th society u live n now &amp;contribute 2 tht economy, than spending time n mocking govt schemes\n#indianelections2019",0,1,0
97,99,5cb80ac7884ce42f2ef0dc4c,Thu Apr 18 05:14:20 +0000 2019,"Congress always insulted Ambedkar Ji.\n\nAnd they talk about being Dalit well wishers\n\nYesterday, Ashok Gehlot said....Ram Nath Kovind made President because he was Dalit.\n\nShame !!\n\nUtterly shameful that they have stopped so low that they see vote bank in dalit\n\n#EveryVoteForModi",0,1,0
98,100,5cb80b11884ce42f2ef0ddd9,Tue Apr 16 14:30:43 +0000 2019,"Dear Larger Hindu Pariwar,\n(Inc. Sanatani, Jain, Sikhs &amp; Buddhists etc)\n\n""M""s turned out in large numbers to vote &amp; defeat BJP in phase 1\n\nMany of ""H""s relaxing at home\n\n""H"" s come out from comfort your homes &amp; vote\n\nThis is least we can do for Bharat Mata\n\n#BharatModiKeSaath",2,0,0
99,101,5cb80b19884ce42f2ef0ddfb,Thu Apr 18 02:57:02 +0000 2019,Vote out Modi bcz:\n\nUnemployment 45 yr high\nEconomy destroyed by demo &amp; GST\nTerror attacks &amp; ISI visiting army base\nCorruption legalised via Electoral bonds\nMajboor Mr 56 begging votes on killing of Jawans\nFarm income growth 14 year low &amp; worst GDP growth\n\n#VoteNyayVoteCongress,2,1,2
100,102,5cb80de5884ce42fc0cbc591,Thu Apr 18 05:38:38 +0000 2019,In our booth today : \n\n90 + year old lady came to cast her vote with her son \n\nShe was saying i am not able to see Modi. I wanted to vote Modiji ..At any cost i want to vote for Modi ji \n\nLater her son helped her to fulfill her wish \n#EveryVoteForModi \n#ModiAgain \n#,1,1,1
101,103,5cb80e53884ce42fc0cbc801,Thu Apr 18 05:16:06 +0000 2019,"#EveryVoteForModi \nOmar Abdullah, who has survived politics only because of dynasty inheritance, has the guts to say, hope pragya sadhvi goes back to jail. After being tortured physically for 9 years, now the anti Hindu &amp; radicalized Abdullah wants to torture her again.",2,1,2
102,104,5cb80f09884ce42fc0cbcbcb,Thu Apr 18 05:06:05 +0000 2019,"#VoteNyayVoteCongress see Reality of so called democratic party..a lady who is serving party for long ,not only humiliated by d party but also denied ticket and that Urmila became successful in gettng ticket who joined party few days before..it's respect which u get in Congress? https://t.co/BMdGRT8E3H",0,1,0
103,105,5cb80f36884ce430e966d4df,Thu Apr 18 05:43:32 +0000 2019,"Hi @narendramodi \n\nI did my duty as a citizen to pave the way to end your despicable and bloody regime\n\nHope my fellow citizens also voted with the same spirit. Come May 23rd, I want to see you go to Tihar jail and atone forever for the crimes and murders you did. Bye\n\n#GotInked https://t.co/9h334Y6Mwb",0,1,0
104,106,5cb80f80884ce430e966d6a7,Thu Apr 18 05:23:40 +0000 2019,India #VoteKar \nPressing button of EVM on polling day is much effective than pressing buttons of your mobile key pads .\nGo out and exercise your right to vote .\nRemember this day comes only ones in 5 years .You will get many other holidays in next 5 years !\nGo #India &amp;\n#VoteKar https://t.co/qSROD3D4Uy,0,1,0
105,107,5cb810ad884ce430e966de46,Thu Apr 18 05:44:38 +0000 2019,"I Voted with family and friends!\n\nHappy to see a huge turnout &amp; long queues of voters waiting patiently for their turn.\n\nI appeal to all voters, esp the first-time voters, to vote for sure.\n\nPlease dont let long queues or rain stop you from exercising your right! #VoteMaadi https://t.co/TiJAeKmlZl",0,1,0
106,108,5cb81261884ce430e966e89e,Wed Apr 17 23:00:41 +0000 2019,"@cvisuali ""The judge refused to throw out her case"".... haha... even then, the judge hasn\'t framed any charges against her..!  &amp; her case can""t be thrown out as there are other respondents, who haven\'t got clean chit. Case will close after final hea",0,1,0
107,109,5cb81a76884ce433638e8560,Thu Apr 18 06:17:00 +0000 2019,#IndiaElects - BJP MP and Bulandshahr candidate for #LokSabhaElections2019 Bhola Singh prohibited from entering any poll booth. This after UP CEO found him breaking MCC as Bhola Singh entered poll booths wearing BJP gears and took blessings of the voters inside the polling booths https://t.co/OsTAEiAcAT,0,1,1
108,110,5cb81a7f884ce433638e8594,Thu Apr 18 06:10:30 +0000 2019,It's the second phase of polling and now is the time to fulfil your most important duty as a citizen of India. \n\nGo out and #VoteKar to elect a government that will work round the clock for your welfare. \n\nGo out and vote a PM who will work for 18 hours for your aspirations!,0,1,0
109,111,5cb81b1d884ce433638e897a,Thu Apr 18 05:57:47 +0000 2019,You need to vote for dying farmers.\n\nYou need to vote for lynched minorities.\n\nYou need to vote for persecuted poor.\n\nYou need to vote for unemployed youth.\n\nYou need to vote for unsafe women.\n\nYou need to vote for suffering middle class.\n\n#VoteNyayVoteCongress,0,1,0
110,112,5cb81b23884ce433638e89b9,Thu Apr 18 06:34:30 +0000 2019,#EveryVoteForModi\nFor turning the vision of a rising &amp; resurgent India foreseen by our forefathers to reality. Let us support the person who is the driver of this transforming India. Let us vote for the party which made India a brand India worldwide. Let us vote for BJP!,1,1,1
111,113,5cb81b47884ce433638e8a8e,Thu Apr 18 04:24:21 +0000 2019,"Again I am requesting to those who have voter id card and still they are not voting. There can be multiple reason not to vote but for our democracy, for our future, for our next generation please vote. Your one valuable vote can make a difference.#VoteKaro #loksabhaelections2019",0,1,0
112,114,5cb81b6d884ce433638e8b4a,Thu Apr 18 04:37:34 +0000 2019,At the BJP help desk. 100s if not 1000s of names are deleted. A lot of enthusiastic voters are running from one polling station to the other. Also checking online apps but not finding their names. Similar situation in Muslim areas or bastis would have created major ruckus by now https://t.co/VHIM6nAxX8,2,1,2
113,115,5cb81bf0884ce433638e8edb,Wed Apr 17 14:48:01 +0000 2019,"RSS did 26/11- isn\'t this theory what Digvijay Singh, PC, etc of Congress tried to peddle &amp; failed? Their inclination was to coin the concept of Hindu Terror so that they can keep that M vote intact without doing anything for neither the M\'s nor anyone else. #SadhviPragya 1/n",0,1,0
114,116,5cb85273884ce43c01ae0858,Thu Apr 18 10:09:20 +0000 2019,"MHA Sources: One more Bangladeshi actor, Ghazi Abdul Noor , who attended a political rally in Dumdum, West Bengal has been asked to leave India. In any case his visa had expired. Appropriate action is also being taken regarding his overstay in contravention of visa validity.",0,1,0
115,117,5cb8527e884ce43c01ae08b4,Thu Apr 18 10:10:32 +0000 2019,"Did Acche din came?\nNo\n\n15 lakhs?\nNo\n\nIs Ram Mandir built?\nNo\n\nSection 370 scrapped?\nNo\n\nGanga cleaned?\nNo\n\n2 crores jobs?\nNo\n\nFarmers income doubled?\nNo\n\nWomen safe in country?\nNo\n\nPrice of petrol, diesel and cooking gas decreased?\nNo\n\n#VoteForChange \n#VoteNyayVoteCongress",2,1,2
116,118,5cb8528a884ce43c01ae090d,Thu Apr 18 10:29:50 +0000 2019,"Dear karyakartas,\nOur Prime Minister Shri Narendra Modi ji has entrusted this job in your capable hands.\nThere are only few hours left until voting ends and I request each and every one of you to go door to door and request people to vote.\n\n#VoteMaaDi \n#EveryVoteForModi https://t.co/6XIdUrLRdA",1,1,1
117,119,5cb85335884ce43c01ae0ddb,Thu Apr 18 01:33:02 +0000 2019,"Despite every effort of Modi's NIA to get Pragya thakur of the hook, the Court refused to discharge her, citing much critical evidence showing her full complicity in planning and execution of the terror attack at Malegaon. Yet BJP makes her its candidate!\nhttps://t.co/djHQjrbcQ9",2,0,0
118,120,5cb85372884ce43c01ae0f7e,Thu Apr 18 10:03:00 +0000 2019,Sandeep Tandon (IRS) raided Tina Ambani's home. Mukesh Ambani awarded him with top liaison position in RIL &amp; his wife Annu Tandon became Congress MP\n\nNow Congress started a motivated campaign against Anil Ambani - Rafale &amp; MA endorsed Milind Deora in a video!\n#EveryVoteForModi,1,1,1
119,121,5cb853b7884ce43c01ae11b5,Wed Apr 17 18:43:32 +0000 2019,"5. When Pak puppets like Yasin Malik &amp; Geelani orchestrated the ethnic cleansing of Hindus in Kashmir, none of the Kashmiri Hindus became terrorist in revenge. They meekly left the Valley &amp; were rendered homeless destitutes in their own country.Can't allow this repeated any more",1,1,1
120,122,5cb8540a884ce43c01ae141e,Thu Apr 18 06:46:45 +0000 2019,"@IndiaToday @sardesairajdeep Rajdeep, did you ever expedite that the case was false or right? No you just went by what Congress govt\nAnd its caged parrots were saying on their instructions. The kind of atrocities were done on a lady are horrible &amp; ug",0,0,0
121,123,5cb85495884ce43c01ae17ae,Thu Apr 18 06:42:44 +0000 2019,"#TNElection2019 Dear Tamilians, Bill Gates is reputed to have said that south Indians are the world\'s smartest people after the Chinese.\n\nHe has been fooling people, case in point Chattisgarh where he said:\n\n""33 Crore Bank Accounts Are Created""\n\n#VoteMaaDi Do not vote for FEKU. https://t.co/1SGHKNf9h8",0,1,0
122,124,5cb8608b884ce43fcd742980,Thu Apr 18 11:30:49 +0000 2019,Shoe Hurled At #BJP MP @GVLNRAO \n\n#GVLNarasimhaRao was shell-shocked by this incident and later blamed Congress for this act. The party office workers bashed the person big time. The shoe did not hit either of the leaders but struck the mic in front of GVL\nhttps://t.co/SmWpcnzX41,2,1,2
123,125,5cb860be884ce43fcd742aea,Thu Apr 18 02:14:07 +0000 2019,"#IndianElections2019 Dear friends and fellow citizens please vote wisely! Vote for democracy, vote for secularism, vote for plurality, vote for greater equity, vote for a liberal world class education. Please DON'T VOTE for narrow goals - of religion, caste, region &amp; community!",0,1,0
124,126,5cb860df884ce43fcd742bd9,Thu Apr 18 01:59:04 +0000 2019,"I appeal to each &amp; every citizen of India to go out and vote. Your vote today will determine the future of our country\n\nVote for a United India. Vote for Progress &amp; Development.\nVote out Fear, Hatred &amp; Violence.\n\nThe fate of India rests in your hands. Vote Wisely!\n\n#VoteForIndia https://t.co/XxOKaxvrQQ",0,1,0
125,127,5cb8613c884ce43fcd742e16,Thu Apr 18 11:35:02 +0000 2019,#EveryVoteForModi\nFor turning the vision of a rising &amp; resurgent India foreseen by our forefathers to reality. Let us support the person who is the driver of this transforming India. Let us vote for the party which made India a brand India worldwide. Let us vote for BJP!\nvia NaM,1,1,1
